PEG,Public Service Enterprise Group Incorporated,39.62,$20.05B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/peg,NYSE
PSA,Public Storage,243.11,$42.1B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa,NYSE
PSA^A,Public Storage,26.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^a,NYSE
PSA^Q,Public Storage,25.75,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^q,NYSE
PSA^R,Public Storage,26.28,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^r,NYSE
PSA^S,Public Storage,25.85,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^s,NYSE
PSA^T,Public Storage,25.83,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^t,NYSE
PSA^U,Public Storage,26.02,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^u,NYSE
PSA^V,Public Storage,25.57,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^v,NYSE
PSA^W,Public Storage,25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^w,NYSE
PSA^X,Public Storage,25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^x,NYSE
PSA^Y,Public Storage,27.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^y,NYSE
PSA^Z,Public Storage,27.09,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^z,NYSE
PHM,"PulteGroup, Inc.",19.65,$6.86B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/phm,NYSE
PBYI,Puma Biotechnology Inc,77.36,$2.51B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pbyi,NYSE
PCF,Putnam High Income Bond Fund,7.49,$128.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcf,NYSE
PMM,Putnam Managed Municipal Income Trust,7.25,$418.27M,1989,n/a,n/a,http://www.nasdaq.com/symbol/pmm,NYSE
PIM,Putnam Master Intermediate Income Trust,4.58,$300.86M,1988,n/a,n/a,http://www.nasdaq.com/symbol/pim,NYSE
PMO,Putnam Municipal Opportunities Trust,12.03,$515.89M,1993,n/a,n/a,http://www.nasdaq.com/symbol/pmo,NYSE
PPT,Putnam Premier Income Trust,5,$710.12M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ppt,NYSE
PVH,PVH Corp.,92.22,$7.61B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/pvh,NYSE
PZN,Pzena Investment Management Inc,9.64,$636.04M,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/pzn,NYSE
QTWO,"Q2 Holdings, Inc.",27.48,$1.06B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qtwo,NYSE
QEP,"QEP Resources, Inc.",15.47,$2.73B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/qep,NYSE
QIHU,Qihoo 360 Technology Co. Ltd.,69.96,$9.02B,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/qihu,NYSE
QTS,"QTS Realty Trust, Inc.",42.61,$1.75B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qts,NYSE
QUAD,"Quad Graphics, Inc",10.12,$502.01M,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/quad,NYSE
KWR,Quaker Chemical Corporation,85.4,$1.14B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kwr,NYSE
NX,Quanex Building Products Corporation,18.9,$641.03M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nx,NYSE
PWR,"Quanta Services, Inc.",22.56,$3.45B,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/pwr,NYSE
QTM,Quantum Corporation,0.8924,$235.52M,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/qtm,NYSE
DGX,Quest Diagnostics Incorporated,69.11,$9.91B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/dgx,NYSE
STR,Questar Corporation,19.07,$3.33B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/str,NYSE
Q,Quintiles Transitional Holdings Inc.,68.94,$8.49B,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/q,NYSE
QUOT,Quotient Technology Inc.,6.6,$590.39M,2014,Consumer Services,Advertising,http://www.nasdaq.com/symbol/quot,NYSE
CTQ,Qwest Corporation,25.53,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctq,NYSE
CTU,Qwest Corporation,26.43,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctu,NYSE
CTV,Qwest Corporation,25.81,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctv,NYSE
CTW,Qwest Corporation,26.23,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctw,NYSE
CTX,Qwest Corporation,26.36,$3.3B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctx,NYSE
CTY,Qwest Corporation,24.68,n/a,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cty,NYSE
CTZ,Qwest Corporation,25.25,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctz,NYSE
RAX,"Rackspace Hosting, Inc",29.22,$3.94B,2008,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rax,NYSE
RDN,Radian Group Inc.,14.31,$2.96B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rdn,NYSE
RAS,RAIT Financial Trust,4.3,$392.31M,1998,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ras,NYSE
RAS^A,RAIT Financial Trust,19.2199,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^a,NYSE
RAS^B,RAIT Financial Trust,20.653,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^b,NYSE
RAS^C,RAIT Financial Trust,21.348,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^c,NYSE
RFT,RAIT Financial Trust,20.5,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rft,NYSE
RFTA,RAIT Financial Trust,22.17,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rfta,NYSE
RL,Ralph Lauren Corporation,124.83,$10.57B,1997,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/rl,NYSE
RPT,Ramco-Gershenson Properties Trust,17.06,$1.35B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpt,NYSE
RPT^D,Ramco-Gershenson Properties Trust,61.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpt^d,NYSE
RRC,Range Resources Corporation,28.55,$4.84B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rrc,NYSE
RJD,"Raymond James Financial, Inc.",27.15,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjd,NYSE
RJF,"Raymond James Financial, Inc.",58.96,$8.44B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf,NYSE
RYAM,Rayonier Advanced Materials Inc.,11.91,$510.61M,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ryam,NYSE
RYN,Rayonier Inc.,24.3,$3.01B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ryn,NYSE
RTN,Raytheon Company,124.48,$37.48B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtn,NYSE
RCAP,RCS CAPITAL CORPORATION,0.5204,$47.85M,2013,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rcap,NYSE
RMAX,"RE/MAX Holdings, Inc.",38.08,$469.89M,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/rmax,NYSE
RLD,RealD Inc,10.51,$537.4M,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/rld,NYSE
RLGY,Realogy Holdings Corp.,41.44,$6.08B,2012,Finance,Real Estate,http://www.nasdaq.com/symbol/rlgy,NYSE
O,Realty Income Corporation,50.62,$12.63B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/o,NYSE
O^F,Realty Income Corporation,26.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/o^f,NYSE
RHT,"Red Hat, Inc.",82.22,$15.03B,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht,NYSE
RLH,Red Lion Hotels Corporation,7.71,$154.59M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rlh,NYSE
RLH^A.CL,Red Lion Hotels Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rlh^a.cl,NYSE
RWT,"Redwood Trust, Inc.",13.51,$1.11B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rwt,NYSE
RBC,Regal Beloit Corporation,64.79,$2.89B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/rbc,NYSE
RGC,Regal Entertainment Group,18.82,$2.94B,2002,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rgc,NYSE
REG,Regency Centers Corporation,68.12,$6.41B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/reg,NYSE
REG^F,Regency Centers Corporation,26.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^f,NYSE
REG^G,Regency Centers Corporation,25.6699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^g,NYSE
RM,Regional Management Corp.,15.76,$203.52M,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/rm,NYSE
RF,Regions Financial Corporation,10.25,$13.38B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rf,NYSE
RF^A,Regions Financial Corporation,25.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^a,NYSE
RF^B,Regions Financial Corporation,26.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^b,NYSE
RGS,Regis Corporation,16.83,$808.22M,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/rgs,NYSE
RGA,"Reinsurance Group of America, Incorporated",93.21,$6.13B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga,NYSE
RZA,"Reinsurance Group of America, Incorporated",28.11,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rza,NYSE
RS,Reliance Steel & Aluminum Co.,59.95,$4.29B,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/rs,NYSE
RENX,RELX N.V.,17.45,$13.32B,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/renx,NYSE
RELX,RELX PLC,18.32,$5.53B,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/relx,NYSE
RNR,RenaissanceRe Holdings Ltd.,112.5,$5.17B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rnr,NYSE
RNR^C,RenaissanceRe Holdings Ltd.,25.1856,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^c,NYSE
RNR^E,RenaissanceRe Holdings Ltd.,24.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^e,NYSE
SOL,Renesola Ltd.,1.31,$134.03M,2008,Technology,Semiconductors,http://www.nasdaq.com/symbol/sol,NYSE
RENN,Renren Inc.,3.51,$1.2B,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/renn,NYSE
RNF,"Rentech Nitrogen Partners, L.P.",11.12,$432.9M,2011,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rnf,NYSE
RSG,"Republic Services, Inc.",44.31,$15.39B,1998,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/rsg,NYSE
RMD,ResMed Inc.,59.93,$8.37B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd,NYSE
REN           ,Resolute Energy Corporation,0.88,$68.2M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ren           ,NYSE
RFP,Resolute Forest Products Inc.,7.43,$664.36M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/rfp,NYSE
RSO,Resource Capital Corp.,12.42,$393.91M,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rso,NYSE
RSO^A,Resource Capital Corp.,18.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^a,NYSE
RSO^B,Resource Capital Corp.,17.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^b,NYSE
RSO^C,Resource Capital Corp.,18.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^c,NYSE
QSR,Restaurant Brands International Inc.,36.57,$7.41B,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/qsr,NYSE
RH,Restoration Hardware Holdings Inc.,90.47,$3.64B,2012,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/rh,NYSE
RPAI,"Retail Properties of America, Inc.",15.57,$3.69B,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpai,NYSE
RPAI^A,"Retail Properties of America, Inc.",25.5498,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpai^a,NYSE
REV,"Revlon, Inc.",27.61,$1.45B,1996,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rev,NYSE
REX,REX American Resources Corporation,64.08,$442.48M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rex,NYSE
REXR,"Rexford Industrial Realty, Inc.",16.11,$895.5M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rexr,NYSE
RXN,Rexnord Corporation,20.32,$2.04B,2012,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rxn,NYSE
RAI,Reynolds American Inc,46.13,$65.92B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/rai,NYSE
RNO,Rhino Resource Partners LP,0.49,$14.36M,2010,Energy,Coal Mining,http://www.nasdaq.com/symbol/rno,NYSE
RICE,Rice Energy Inc.,13.68,$1.87B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rice,NYSE
RMP,Rice Midstream Partners LP,13.9,$799.35M,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/rmp,NYSE
RNG,"Ringcentral, Inc.",22.64,$1.61B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/rng,NYSE
RIO,Rio Tinto Plc,33.4,$61B,2002,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio,NYSE
RBA,Ritchie Bros. Auctioneers Incorporated,26.4,$2.83B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rba,NYSE
RAD,Rite Aid Corporation,7.89,$8.26B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/rad,NYSE
RLI,RLI Corp.,60.8,$2.64B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rli,NYSE
RLJ,RLJ Lodging Trust,24.44,$3.07B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rlj,NYSE
RRTS,"Roadrunner Transportation Systems, Inc",11.2,$428.58M,2010,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rrts,NYSE
RHI,Robert Half International Inc.,52.03,$6.9B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rhi,NYSE
ROK,"Rockwell Automation, Inc.",106.92,$14.12B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rok,NYSE
COL,"Rockwell Collins, Inc.",92.88,$12.21B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/col,NYSE
RCI,"Rogers Communication, Inc.",38.46,$15.47B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/rci,NYSE
ROG,Rogers Corporation,56,$1B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rog,NYSE
ROL,"Rollins, Inc.",27.47,$6B,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol,NYSE
ROP,"Roper Technologies, Inc.",191.68,$19.32B,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rop,NYSE
RRMS,"Rose Rock Midstream, L.P.",21.15,$778.2M,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/rrms,NYSE
RST,Rosetta Stone,7.19,$156.72M,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rst,NYSE
RNDY,"Roundy&#39;s, Inc.",3.59,$177.28M,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/rndy,NYSE
RSE,"Rouse Properties, Inc.",16.14,$936.48M,2011,Finance,Real Estate,http://www.nasdaq.com/symbol/rse,NYSE
RDC,Rowan Companies plc,20.46,$2.55B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rdc,NYSE
RY,Royal Bank Of Canada,57.59,$85.52B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry,NYSE
RY^S,Royal Bank Of Canada,25.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^s,NYSE
RY^T,Royal Bank Of Canada,29.229,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^t,NYSE
RBS,Royal Bank Scotland plc (The),9.43,$54.13B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs,NYSE
RBS^E,Royal Bank Scotland plc (The),24.82,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^e,NYSE
RBS^F,Royal Bank Scotland plc (The),26.02,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^f,NYSE
RBS^G,Royal Bank Scotland plc (The),25.15,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^g,NYSE
RBS^H,Royal Bank Scotland plc (The),25.95,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^h,NYSE
RBS^I,Royal Bank Scotland plc (The),25.34,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^i,NYSE
RBS^L,Royal Bank Scotland plc (The),25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^l,NYSE
RBS^R,Royal Bank Scotland plc (The),25.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^r,NYSE
RBS^S,Royal Bank Scotland plc (The),25.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^s,NYSE
RBS^T,Royal Bank Scotland plc (The),25.83,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^t,NYSE
RCL,Royal Caribbean Cruises Ltd.,94.38,$20.76B,1993,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl,NYSE
RDS.A,Royal Dutch Shell PLC,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.a,NYSE
RDS.B,Royal Dutch Shell PLC,n/a,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rds.b,NYSE
RGT,"Royce Global Value Trust, Inc.",7.5,$77.22M,2013,n/a,n/a,http://www.nasdaq.com/symbol/rgt,NYSE
RMT,"Royce Micro-Cap Trust, Inc.",8.09,$282.11M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rmt,NYSE
RVT,"Royce Value Trust, Inc.",12.43,$960.23M,1986,n/a,n/a,http://www.nasdaq.com/symbol/rvt,NYSE
RES,"RPC, Inc.",13.14,$2.85B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/res,NYSE
RPM,RPM International Inc.,47.38,$6.3B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm,NYSE
RSPP,"RSP Permian, Inc.",28.02,$2.82B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rspp,NYSE
RT,"Ruby Tuesday, Inc.",5.53,$342.59M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rt,NYSE
RKUS,"Ruckus Wireless, Inc.",11.6,$1.03B,2012,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rkus,NYSE
RTEC,"Rudolph Technologies, Inc.",14.26,$445.04M,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtec,NYSE
R,"Ryder System, Inc.",66.9,$3.57B,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/r,NYSE
RYI,Ryerson Holding Corporation,5,$160.5M,2014,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ryi,NYSE
RHP,"Ryman Hospitality Properties, Inc.",54.97,$2.82B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rhp,NYSE
SBR,Sabine Royalty Trust,33.2599,$484.91M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sbr,NYSE
SB,"Safe Bulkers, Inc",1.32,$110.2M,2008,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sb,NYSE
SB^B,"Safe Bulkers, Inc",17.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^b,NYSE
SB^C,"Safe Bulkers, Inc",10.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^c,NYSE
SB^D,"Safe Bulkers, Inc",10.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^d,NYSE
SFE,"Safeguard Scientifics, Inc.",16.47,$340.1M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/sfe,NYSE
CRM,Salesforce.com Inc,81.01,$53.79B,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm,NYSE
SMM,Salient Midstream & MLP Fund,12.86,$122.17M,2012,n/a,n/a,http://www.nasdaq.com/symbol/smm,NYSE
SBH,"Sally Beauty Holdings, Inc.",26.1,$3.96B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sbh,NYSE
SJT,San Juan Basin Royalty Trust,5.59,$260.54M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sjt,NYSE
SN,Sanchez Energy Corporation,5.17,$320.1M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sn,NYSE
SD,Sandridge Energy Inc.,0.3164,$183.53M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sd,NYSE
SDT,SandRidge Mississippian Trust I,3.22,$90.16M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdt,NYSE
SDR,SandRidge Mississippian Trust II,2.53,$125.8M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdr,NYSE
PER,SandRidge Permian Trust,3.9,$204.75M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/per,NYSE
SNY,Sanofi,44.05,$115.5B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny,NYSE
SC,Santander Consumer USA Holdings Inc.,17.79,$6.37B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sc,NYSE
SOV^C,"Santander Holdings USA, Inc.",25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sov^c,NYSE
SAP,SAP SE,79.72,$95.28B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap,NYSE
SAQ,Saratoga Investment Corp,25.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saq,NYSE
SAR,Saratoga Investment Corp,15.8,$89.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sar,NYSE
SSL,Sasol Ltd.,27.84,$18.21B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl,NYSE
BFS,"Saul Centers, Inc.",55.59,$1.18B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs,NYSE
BFS^C,"Saul Centers, Inc.",25.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfs^c,NYSE
SCG,Scana Corporation,59.71,$8.53B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg,NYSE
SLB,Schlumberger N.V.,78.17,$98.58B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb,NYSE
SWM,"Schweitzer-Mauduit International, Inc.",41.92,$1.28B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm,NYSE
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,50.53,$2.33B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/saic,NYSE
SALT,Scorpio Bulkers Inc.,0.8645,$297.36M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt,NYSE
SLTB,Scorpio Bulkers Inc.,15.2101,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb,NYSE
SBNA,Scorpio Tankers Inc.,22.39,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna,NYSE
SBNB,Scorpio Tankers Inc.,24.86,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb,NYSE
STNG,Scorpio Tankers Inc.,9.01,$1.6B,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng,NYSE
SMG,Scotts Miracle-Gro Company (The),70.46,$4.33B,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg,NYSE
SNI,"Scripps Networks Interactive, Inc",56.89,$7.31B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sni,NYSE
LBF,"Scudder Global High Income Fund, Inc.",7.82,$50.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbf,NYSE
KHI,Scudder High Income Trust,8.15,$125.95M,1988,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/khi,NYSE
KMM,Scudder Multi-Market Income Trust,7.43,$169.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm,NYSE
KTF,Scudder Municiple Income Trust,13.49,$530.04M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ktf,NYSE
KST,Scudder Strategic Income Trust,10.34,$45.88M,1994,n/a,n/a,http://www.nasdaq.com/symbol/kst,NYSE
KSM,Scudder Strategic Municiple Income Trust,13.03,$145.37M,1989,n/a,n/a,http://www.nasdaq.com/symbol/ksm,NYSE
SA,"Seabridge Gold, Inc.",8.18,$425.97M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa,NYSE
CKH,"SEACOR Holdings, Inc.",57.67,$1B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh,NYSE
SDRL,Seadrill Limited,6.09,$3B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdrl,NYSE
SDLP,Seadrill Partners LLC,8.1,$743.75M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdlp,NYSE
