Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Exchange
ROP,"Roper Technologies, Inc.",191.68,$19.32B,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rop,NYSE
RRMS,"Rose Rock Midstream, L.P.",21.15,$778.2M,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/rrms,NYSE
RST,Rosetta Stone,7.19,$156.72M,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rst,NYSE
RNDY,"Roundy&#39;s, Inc.",3.59,$177.28M,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/rndy,NYSE
RSE,"Rouse Properties, Inc.",16.14,$936.48M,2011,Finance,Real Estate,http://www.nasdaq.com/symbol/rse,NYSE
RDC,Rowan Companies plc,20.46,$2.55B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rdc,NYSE
RY,Royal Bank Of Canada,57.59,$85.52B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry,NYSE
RY^S,Royal Bank Of Canada,25.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^s,NYSE
RY^T,Royal Bank Of Canada,29.229,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^t,NYSE
RBS,Royal Bank Scotland plc (The),9.43,$54.13B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs,NYSE
RBS^E,Royal Bank Scotland plc (The),24.82,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^e,NYSE
RBS^F,Royal Bank Scotland plc (The),26.02,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^f,NYSE
RBS^G,Royal Bank Scotland plc (The),25.15,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^g,NYSE
RBS^H,Royal Bank Scotland plc (The),25.95,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^h,NYSE
RBS^I,Royal Bank Scotland plc (The),25.34,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^i,NYSE
RBS^L,Royal Bank Scotland plc (The),25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^l,NYSE
RBS^R,Royal Bank Scotland plc (The),25.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^r,NYSE
RBS^S,Royal Bank Scotland plc (The),25.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^s,NYSE
RBS^T,Royal Bank Scotland plc (The),25.83,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^t,NYSE
RCL,Royal Caribbean Cruises Ltd.,94.38,$20.76B,1993,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl,NYSE
RDS.A,Royal Dutch Shell PLC,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.a,NYSE
RDS.B,Royal Dutch Shell PLC,n/a,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rds.b,NYSE
RGT,"Royce Global Value Trust, Inc.",7.5,$77.22M,2013,n/a,n/a,http://www.nasdaq.com/symbol/rgt,NYSE
RMT,"Royce Micro-Cap Trust, Inc.",8.09,$282.11M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rmt,NYSE
RVT,"Royce Value Trust, Inc.",12.43,$960.23M,1986,n/a,n/a,http://www.nasdaq.com/symbol/rvt,NYSE
RES,"RPC, Inc.",13.14,$2.85B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/res,NYSE
RPM,RPM International Inc.,47.38,$6.3B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm,NYSE
RSPP,"RSP Permian, Inc.",28.02,$2.82B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rspp,NYSE
RT,"Ruby Tuesday, Inc.",5.53,$342.59M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rt,NYSE
RKUS,"Ruckus Wireless, Inc.",11.6,$1.03B,2012,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rkus,NYSE
RTEC,"Rudolph Technologies, Inc.",14.26,$445.04M,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtec,NYSE
R,"Ryder System, Inc.",66.9,$3.57B,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/r,NYSE
RYI,Ryerson Holding Corporation,5,$160.5M,2014,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ryi,NYSE
RHP,"Ryman Hospitality Properties, Inc.",54.97,$2.82B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rhp,NYSE
SBR,Sabine Royalty Trust,33.2599,$484.91M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sbr,NYSE
SB,"Safe Bulkers, Inc",1.32,$110.2M,2008,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sb,NYSE
SB^B,"Safe Bulkers, Inc",17.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^b,NYSE
SB^C,"Safe Bulkers, Inc",10.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^c,NYSE
SB^D,"Safe Bulkers, Inc",10.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^d,NYSE
SFE,"Safeguard Scientifics, Inc.",16.47,$340.1M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/sfe,NYSE
CRM,Salesforce.com Inc,81.01,$53.79B,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm,NYSE
SMM,Salient Midstream & MLP Fund,12.86,$122.17M,2012,n/a,n/a,http://www.nasdaq.com/symbol/smm,NYSE
SBH,"Sally Beauty Holdings, Inc.",26.1,$3.96B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sbh,NYSE
SJT,San Juan Basin Royalty Trust,5.59,$260.54M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sjt,NYSE
SN,Sanchez Energy Corporation,5.17,$320.1M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sn,NYSE
SD,Sandridge Energy Inc.,0.3164,$183.53M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sd,NYSE
SDT,SandRidge Mississippian Trust I,3.22,$90.16M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdt,NYSE
SDR,SandRidge Mississippian Trust II,2.53,$125.8M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdr,NYSE
PER,SandRidge Permian Trust,3.9,$204.75M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/per,NYSE
SNY,Sanofi,44.05,$115.5B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny,NYSE
SC,Santander Consumer USA Holdings Inc.,17.79,$6.37B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sc,NYSE
SOV^C,"Santander Holdings USA, Inc.",25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sov^c,NYSE
SAP,SAP SE,79.72,$95.28B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap,NYSE
SAQ,Saratoga Investment Corp,25.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saq,NYSE
SAR,Saratoga Investment Corp,15.8,$89.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sar,NYSE
SSL,Sasol Ltd.,27.84,$18.21B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl,NYSE
BFS,"Saul Centers, Inc.",55.59,$1.18B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs,NYSE
BFS^C,"Saul Centers, Inc.",25.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfs^c,NYSE
SCG,Scana Corporation,59.71,$8.53B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg,NYSE
SLB,Schlumberger N.V.,78.17,$98.58B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb,NYSE
SWM,"Schweitzer-Mauduit International, Inc.",41.92,$1.28B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm,NYSE
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,50.53,$2.33B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/saic,NYSE
SALT,Scorpio Bulkers Inc.,0.8645,$297.36M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt,NYSE
SLTB,Scorpio Bulkers Inc.,15.2101,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb,NYSE
SBNA,Scorpio Tankers Inc.,22.39,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna,NYSE
SBNB,Scorpio Tankers Inc.,24.86,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb,NYSE
STNG,Scorpio Tankers Inc.,9.01,$1.6B,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng,NYSE
SMG,Scotts Miracle-Gro Company (The),70.46,$4.33B,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg,NYSE
SNI,"Scripps Networks Interactive, Inc",56.89,$7.31B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sni,NYSE
LBF,"Scudder Global High Income Fund, Inc.",7.82,$50.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbf,NYSE
KHI,Scudder High Income Trust,8.15,$125.95M,1988,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/khi,NYSE
KMM,Scudder Multi-Market Income Trust,7.43,$169.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm,NYSE
KTF,Scudder Municiple Income Trust,13.49,$530.04M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ktf,NYSE
KST,Scudder Strategic Income Trust,10.34,$45.88M,1994,n/a,n/a,http://www.nasdaq.com/symbol/kst,NYSE
KSM,Scudder Strategic Municiple Income Trust,13.03,$145.37M,1989,n/a,n/a,http://www.nasdaq.com/symbol/ksm,NYSE
SA,"Seabridge Gold, Inc.",8.18,$425.97M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa,NYSE
CKH,"SEACOR Holdings, Inc.",57.67,$1B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh,NYSE
SDRL,Seadrill Limited,6.09,$3B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdrl,NYSE
SDLP,Seadrill Partners LLC,8.1,$743.75M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdlp,NYSE
SEE,Sealed Air Corporation,45.53,$8.99B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/see,NYSE
SSW,Seaspan Corporation,15.32,$1.52B,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ssw,NYSE
SSW^C,Seaspan Corporation,25.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^c,NYSE
SSW^D,Seaspan Corporation,24.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^d,NYSE
SSW^E,Seaspan Corporation,24.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^e,NYSE
SSWN,Seaspan Corporation,24.3,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sswn,NYSE
SEAS,"SeaWorld Entertainment, Inc.",17.84,$1.6B,2013,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/seas,NYSE
JBN,Select Asset Inc.,15.96,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbn,NYSE
JBR,Select Asset Inc.,16,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbr,NYSE
SIR,Select Income REIT,20.48,$1.83B,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sir,NYSE
SEM,Select Medical Holdings Corporation,12.01,$1.58B,2009,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sem,NYSE
SGZA,"Selective Insurance Group, Inc.",25.62,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sgza,NYSE
SEMG,Semgroup Corporation,34,$1.49B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/semg,NYSE
SMI,Semiconductor  Manufacturing International Corporation,5.28,$4.34B,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/smi,NYSE
SRE,Sempra Energy,100.06,$24.84B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre,NYSE
SNH,Senior Housing Properties Trust,14.58,$3.46B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snh,NYSE
SNHN,Senior Housing Properties Trust,24.61,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhn,NYSE
ST,Sensata Technologies Holding N.V.,45.94,$7.82B,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/st,NYSE
SXT,Sensient Technologies Corporation,67,$3.03B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt,NYSE
SQNS,Sequans Communications S.A.,1.69,$99.95M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/sqns,NYSE
SRG,Seritage Growth Properties,36.29,$1.2B,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/srg,NYSE
SCI,Service Corporation International,28.28,$5.56B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/sci,NYSE
SERV,"ServiceMaster Global Holdings, Inc.",38.35,$5.19B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/serv,NYSE
NOW,"ServiceNow, Inc.",86.47,$13.75B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now,NYSE
SSE,Seventy Seven Energy Inc.,1.15,$65.26M,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/sse,NYSE
SHAK,"Shake Shack, Inc.",45.7,$1.66B,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/shak,NYSE
SJR,Shaw Communications Inc.,21.04,$9.53B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sjr,NYSE
SHLX,"Shell Midstream Partners, L.P.",34.49,$4.92B,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/shlx,NYSE
SHW,Sherwin-Williams Company (The),277.56,$25.84B,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/shw,NYSE
SHG,Shinhan Financial Group Co Ltd,36.54,$17.33B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shg,NYSE
SFL,Ship Finance International Limited,17.42,$1.63B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sfl,NYSE
SHOP,Shopify Inc.,26.28,$423.76M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shop,NYSE
SSTK,"Shutterstock, Inc.",36.42,$1.31B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/sstk,NYSE
SBGL,Sibanye Gold Limited,5.53,$1.26B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sbgl,NYSE
SIG,Signet Jewelers Limited,131.04,$10.43B,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig,NYSE
SBY,Silver Bay Realty Trust Corp.,15.62,$563.41M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sby,NYSE
SSNI,"Silver Spring Networks, Inc.",13.64,$686.67M,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ssni,NYSE
SLW,Silver Wheaton Corp,13.52,$5.46B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw,NYSE
SPG,"Simon Property Group, Inc.",188.66,$58.37B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spg,NYSE
SPG^J,"Simon Property Group, Inc.",71.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spg^j,NYSE
SSD,"Simpson Manufacturing Company, Inc.",37.37,$1.8B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ssd,NYSE
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",37.57,$4.06B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi,NYSE
SIX,Six Flags Entertainment Corporation New,52.71,$4.84B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/six,NYSE
SJW,SJW Corporation,30.19,$615.33M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sjw,NYSE
SKM,"SK Telecom Co., Ltd.",22.34,$14.62B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm,NYSE
SKX,"Skechers U.S.A., Inc.",31.63,$4.94B,1999,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/skx,NYSE
SLG,SL Green Realty Corporation,120.54,$12.02B,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/slg,NYSE
SLG^I,SL Green Realty Corporation,26.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slg^i,NYSE
SM,SM Energy Company,29.56,$2.01B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sm,NYSE
SFS,Smart,17.67,$1.3B,2014,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfs,NYSE
SNN,"Smith & Nephew SNATS, Inc.",34.14,$16.23B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/snn,NYSE
AOS,Smith (A.O.) Corporation,80.75,$7.11B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos,NYSE
SNA,Snap-On Incorporated,173.47,$10.07B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sna,NYSE
SQM,Sociedad Quimica y Minera S.A.,16.09,$4.23B,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sqm,NYSE
SLRA,Solar Capital Ltd.,24.8499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slra,NYSE
SWI,"Solarwinds, Inc.",59,$4.23B,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/swi,NYSE
SLH,"Solera Holdings, Inc.",54.06,$3.64B,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/slh,NYSE
SAH,"Sonic Automotive, Inc.",24.4,$1.22B,1997,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/sah,NYSE
SON,Sonoco Products Company,44.25,$4.47B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/son,NYSE
SNE,Sony Corp Ord,26.2,$33.04B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/sne,NYSE
BID,Sotheby&#39;s,28.58,$1.91B,1988,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/bid,NYSE
SFUN,SouFun Holdings Limited,6.83,$2.95B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/sfun,NYSE
SOR,"Source Capital, Inc.",68.71,$594.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sor,NYSE
SJI,"South Jersey Industries, Inc.",23.39,$1.62B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/sji,NYSE
SXE,"Southcross Energy Partners, L.P.",4.25,$172.7M,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxe,NYSE
SCE^F,Southern California Edison Company,25.842,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^f,NYSE
SCE^G,Southern California Edison Company,24.9799,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^g,NYSE
SCE^H,Southern California Edison Company,27.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^h,NYSE
SCE^J,Southern California Edison Company,26.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^j,NYSE
SO,Southern Company (The),45.18,$41.07B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so,NYSE
SOJA,Southern Company (The),26.5,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/soja,NYSE
SCCO,Southern Copper Corporation,26.14,$20.53B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco,NYSE
LUV,Southwest Airlines Company,47.04,$30.59B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/luv,NYSE
SWX,Southwest Gas Corporation,56.02,$2.65B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/swx,NYSE
SWN,Southwestern Energy Company,8.91,$3.43B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn,NYSE
SWNC,Southwestern Energy Company,23.87,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swnc,NYSE
SSS,"Sovran Self Storage, Inc.",102.1,$3.69B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sss,NYSE
SPA,Sparton Corporation,20.75,$205.02M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/spa,NYSE
SPE,Special Opportunities Fund Inc.,14.5149,$113.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spe,NYSE
SE,Spectra Energy Corp,26.2,$17.59B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/se,NYSE
SEP,"Spectra Energy Partners, LP",42.14,$12.73B,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep,NYSE
SPB           ,"Spectrum Brands Holdings, Inc.",95.25,$5.63B,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb           ,NYSE
TRK,"Speedway Motorsports, Inc.",19.83,$817.48M,1995,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/trk,NYSE
SPR,"Spirit Aerosystems Holdings, Inc.",52.97,$7.44B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/spr,NYSE
SRC,"Spirit Realty Capital, Inc.",10.11,$4.46B,2013,Consumer Services,Building operators,http://www.nasdaq.com/symbol/src,NYSE
SRLP,Sprague Resources LP,22.9,$482.82M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/srlp,NYSE
S,Sprint Corporation,3.63,$14.41B,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s,NYSE
SPXC,SPX Corporation,n/a,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spxc,NYSE
FLOW,"SPX FLOW, Inc.",33.94,$1.4B,2015,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flow,NYSE
SQ,"Square, Inc.",11.91,$3.93B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sq,NYSE
JOE,St. Joe Company (The),19.74,$1.49B,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/joe,NYSE
STJ,"St. Jude Medical, Inc.",62.97,$17.8B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stj,NYSE
STAG,"Stag Industrial, Inc.",20.2,$1.38B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag,NYSE
STAG^A,"Stag Industrial, Inc.",26.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^a,NYSE
STAG^B,"Stag Industrial, Inc.",25.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^b,NYSE
SSI,"Stage Stores, Inc.",7.89,$252.62M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ssi,NYSE
SFG,"StanCorp Financial Group, Inc.",113.91,$4.82B,1999,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/sfg,NYSE
SMP,"Standard Motor Products, Inc.",42,$951.83M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/smp,NYSE
SXI,Standex International Corporation,89.48,$1.14B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sxi,NYSE
SWH,"Stanley Black & Decker, Inc.",123.34,$19.27B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swh,NYSE
SWJ,"Stanley Black & Decker, Inc.",26.06,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swj,NYSE
SWK,"Stanley Black & Decker, Inc.",110.15,$16.49B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swk,NYSE
STN,Stantec Inc,26.44,$2.49B,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/stn,NYSE
SGU,"Star Gas Partners, L.P.",7.75,$443.94M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu,NYSE
SRT,"StarTek, Inc.",3.56,$55.49M,1997,Technology,Professional Services,http://www.nasdaq.com/symbol/srt,NYSE
HOT,"Starwood Hotels & Resorts Worldwide, Inc.",72.84,$12.31B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hot,NYSE
STWD,"STARWOOD PROPERTY TRUST, INC.",20.69,$4.92B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stwd,NYSE
SWAY,Starwood Waypoint Residential Trust,24,$911.35M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sway,NYSE
STT,State Street Corporation,72.43,$29.22B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt,NYSE
STT^C,State Street Corporation,25.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^c,NYSE
STT^D,State Street Corporation,27.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^d,NYSE
STT^E,State Street Corporation,26.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^e,NYSE
STO,Statoil ASA,15.7,$50.06B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto,NYSE
SPLP,Steel Partners Holdings LP,17.05,$453.9M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/splp,NYSE
SCS,Steelcase Inc.,20.34,$2.48B,1998,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/scs,NYSE
SCM,Stellus Capital Investment Corporation,10.56,$131.79M,2012,n/a,n/a,http://www.nasdaq.com/symbol/scm,NYSE
SCQ,Stellus Capital Investment Corporation,25.201,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/scq,NYSE
SCL,Stepan Company,52.4,$1.17B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl,NYSE
STE,STERIS plc,76.9,$6.6B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ste,NYSE
STL,Sterling Bancorp,17.61,$2.28B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl,NYSE
